
도쿄등심 선릉점	2021.08.10	맛있어요 중간중간 서버분께서 부족한거 없는지 진짜 잘 챙겨주세요. 예약은 꼭 하구 가세요! 바로 앞에사 예약을 안하셔서 식사 못하시구 가시는 걸 보았어용.. 	5
도쿄등심 선릉점	2021.08.10	소고기가 너무 맛있고요 코스로 나오니 더 맛있게 느껴지짐 내부도 넓고 분위기좋아서 데이트로 오기에도 너무좋았다 ㅋㅋㅋ 소고기존맛탱	5
도쿄등심 선릉점	2021.08.09	친절하고 맛있어요. 다시 방문하고  싶어요	5
도쿄등심 선릉점	2021.08.09	"디너 B 코스로 예약하고 방문했는데 아주 만족스러웠습니다
. 전채부터 디저트까지 부족한게 하나없는 구성의 코스였고 
서버분이 고기도 정성스럽게 구워주셔서 불편함 없..."	5
도쿄등심 선릉점	2021.08.09	"너무 맛있고 굉장히 친절하셨어요 
분위기도 너무 좋았어요❤"	5
도쿄등심 선릉점	2021.08.08	"삼 층에 위치한 줄 알았는데 14층에 위치한 트리플 선릉점 !!
!! 도쿄등심뷰가 엄청나요 14 층에 있는 스카이 뷰가 장난 아
니에요 스카이 라운지였고 제가 갔던 도쿄 등심 중에 ..."	5
도쿄등심 선릉점	2021.08.08	기분 좋게 맛있게 먹고 왔습니다	5
도쿄등심 선릉점	2021.08.08	한우 퀄리티야 당연히 으뜸이고 매장 분위기가 정말 럭셔리하고 좋아요. 서버분들도 너무 친절하시고 속도에 맞게 음식 흐름 끊기지 않게 나옵니다. 정말 최고 ^^	5
도쿄등심 선릉점	2021.08.07	"우선 매장분위기가 참 멋져 데이트하기 좋았습니디. 한유등
심 스키야키 처음먹어보는디 넘나 맛있게 먹었습니다! 짭쪼
롬한 간이 되어있는 고기에 계란을 찍어먹으니 정말 ..."	5
도쿄등심 선릉점	2021.08.06	맛있는 소고기와 여러 요리 메뉴들, 쾌적하고 예쁜 매장까지 소고기 맛집이네요♥	5
도쿄등심 선릉점	2021.08.06	음식이 고급스럽고 맛있어요. 그리고 직원분은 친절하고 세심하셔서 식사하는 동안 편안해요. 다시 방문 꼭 !! 킹왕짱 좋았어요	5
도쿄등심 선릉점	2021.08.06	친절과 맛에 재방문했어요 좋은 사람과함께 특별한시간 좋으네요	5
도쿄등심 선릉점	2021.08.06	"뷰맛집이에요~ 고기는 언제나 옳아요 👍🏻 서버분이 아주 고
기를 원하는대로 잘 구워 주셔서 정말 맛있게 먹었네요 ^^ 
직원분들도 굉장히 친절하고 어색했던 메뉴 없이 완..."	4
도쿄등심 선릉점	2021.08.04	투뿔 1등급 한우의 깊은 풍미를 강남 테헤란 스카이뷰 함께 즐길수있는 고급스러운 레스토랑에서 일식스타일의 퓨전 요리와 함께 코스로 즐길수있는 선릉역 맛집으로 강추~!	5
도쿄등심 선릉점	2021.08.03	너무 친절하게 안내해주시고 음식도 항상 만족스러워요^^	5
도쿄등심 선릉점	2021.08.03	"분위기도 너무 좋고 무엇보다도 정말 맛있어요!! 
고기도 맛있게 구워주셔서 뷰 즐기며 여유있게 먹을 수 있어서 좋았어용"	5
도쿄등심 선릉점	2021.08.02	뷰도 고기도 음식도 친절도 만점!	5
도쿄등심 선릉점	2021.08.02		5
도쿄등심 선릉점	2021.08.02	"도쿄등심 세군데 지점을 가봤는데 선릉역점이 가장 프라이
빗하고 고급집니다 ㅎㅎ 그리고 층이높아서 뷰도 좋아요. 데
이트나 선볼때 있어보이고 싶다구요? 웰컴입니다. 직..."	5
도쿄등심 선릉점	2021.08.01	한우 맛있고 분위기 좋아요~	4.5
도쿄등심 선릉점	2021.08.01	"14층이라 뷰가 끝내줘요
천장 층고가 높아서 더 분위기 있어요
직원분들 친절하고 음식맛있고 주차하기 편해요"	5
도쿄등심 선릉점	2021.08.01	"매장에서의 뷰도 넘 맘에들고 특별한 날에 예약해서 오면 너
무 좋을것 같아요 음식의 양도 적당하고 플레이팅도 맛은 말
할것도 없고 너무 만족이고 강추입니다 특히 밑반찬..."	5
도쿄등심 선릉점	2021.08.01	"도쿄등심 선릉점은 처음이었는데  직원분들 너무 친절하시
고 센스 넘치세요  제가 먹는 속도가 진짜 빠른데 흐름 끊기
지않게  계속 신경쓰시면서 내어주셔서 내심감덩..🥺..."	5
도쿄등심 선릉점	2021.07.31	"중요한 미팅과 중요한 시간을 보내야하는 순간에 방문하기 
정말 좋은 식당입니다. 고급스러운 소고기와 와인 페어링까
지 즐길 수 있는 레스토랑인듯!"	5
